appid,name,release_date,release_year,year_range,developer,publisher,free_to_play,virtual_reality_support,singleplayer,multiplayer,windows_support,mac_support,linux_support,required_age,categories,steamspy_tags,achievements,general_rating,positive_ratings,negative_ratings,average_playtime,median_playtime,owners,price,total_reviews,genres,value
509220,Save Jesus,2016-08-04,2016,2016 - 2019,Almighty Games,Almighty Games,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Leaderboards,Memes;Illuminati;Casual,17,Positive,1512,178,195,276,100k to 200k,1.59,1690,Genre2,Indie
869760,Stoneshard: Prologue,2018-06-05,2018,2016 - 2019,Ink Stains Games,HypeTrain Digital,TRUE,FALSE,TRUE,No multiplayer,TRUE,FALSE,TRUE,0,Single-player;Steam Achievements,RPG;Adventure;Free to Play,11,Positive,1515,175,58,101,200k to 500k,0,1690,Genre1,Adventure
869760,Stoneshard: Prologue,2018-06-05,2018,2016 - 2019,Ink Stains Games,HypeTrain Digital,TRUE,FALSE,TRUE,No multiplayer,TRUE,FALSE,TRUE,0,Single-player;Steam Achievements,RPG;Adventure;Free to Play,11,Positive,1515,175,58,101,200k to 500k,0,1690,Genre2,Indie
869760,Stoneshard: Prologue,2018-06-05,2018,2016 - 2019,Ink Stains Games,HypeTrain Digital,TRUE,FALSE,TRUE,No multiplayer,TRUE,FALSE,TRUE,0,Single-player;Steam Achievements,RPG;Adventure;Free to Play,11,Positive,1515,175,58,101,200k to 500k,0,1690,Genre3,RPG
227220,Sang-Froid - Tales of Werewolves,2013-04-05,2013,2012 - 2015,Artifice Studio,Artifice Studio,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Steam Trading Cards,Strategy;Tower Defense;Action,33,Positive,1480,209,203,305,200k to 500k,0,1689,Genre1,Action
227220,Sang-Froid - Tales of Werewolves,2013-04-05,2013,2012 - 2015,Artifice Studio,Artifice Studio,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Steam Trading Cards,Strategy;Tower Defense;Action,33,Positive,1480,209,203,305,200k to 500k,0,1689,Genre2,Adventure
227220,Sang-Froid - Tales of Werewolves,2013-04-05,2013,2012 - 2015,Artifice Studio,Artifice Studio,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Steam Trading Cards,Strategy;Tower Defense;Action,33,Positive,1480,209,203,305,200k to 500k,0,1689,Genre3,Indie
227220,Sang-Froid - Tales of Werewolves,2013-04-05,2013,2012 - 2015,Artifice Studio,Artifice Studio,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Steam Trading Cards,Strategy;Tower Defense;Action,33,Positive,1480,209,203,305,200k to 500k,0,1689,Genre4,RPG
227220,Sang-Froid - Tales of Werewolves,2013-04-05,2013,2012 - 2015,Artifice Studio,Artifice Studio,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Steam Trading Cards,Strategy;Tower Defense;Action,33,Positive,1480,209,203,305,200k to 500k,0,1689,Genre5,Strategy
437160,The Lion's Song: Episode 1 - Silence,2016-07-07,2016,2016 - 2019,Mi'pu'mi Games GmbH,Mi'pu'mi Games GmbH,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Steam Trading Cards;Stats,Indie;Pixel Graphics;Point & Click,86,Positive,1579,109,129,129,100k to 200k,0,1688,Genre1,Adventure
437160,The Lion's Song: Episode 1 - Silence,2016-07-07,2016,2016 - 2019,Mi'pu'mi Games GmbH,Mi'pu'mi Games GmbH,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Steam Trading Cards;Stats,Indie;Pixel Graphics;Point & Click,86,Positive,1579,109,129,129,100k to 200k,0,1688,Genre2,Indie
405820,Turok,2015-12-17,2015,2012 - 2015,Iguana Entertainment;Nightdive Studios,Nightdive Studios,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;FPS;Dinosaurs,10,Extremely Positive,1614,73,2092,2092,50k to 100k,14.99,1687,Genre1,Action
405820,Turok,2015-12-17,2015,2012 - 2015,Iguana Entertainment;Nightdive Studios,Nightdive Studios,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;FPS;Dinosaurs,10,Extremely Positive,1614,73,2092,2092,50k to 100k,14.99,1687,Genre2,Adventure
244730,Divekick,2013-08-20,2013,2012 - 2015,Iron Galaxy,Iron Galaxy,FALSE,FALSE,TRUE,Multiplayer (Unspecified),TRUE,FALSE,FALSE,0,Single-player;Multi-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Fighting;Indie;2D Fighter,14,Positive,1418,268,238,272,200k to 500k,3.99,1686,Genre1,Action
244730,Divekick,2013-08-20,2013,2012 - 2015,Iron Galaxy,Iron Galaxy,FALSE,FALSE,TRUE,Multiplayer (Unspecified),TRUE,FALSE,FALSE,0,Single-player;Multi-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Fighting;Indie;2D Fighter,14,Positive,1418,268,238,272,200k to 500k,3.99,1686,Genre2,Indie
230270,N++ (NPLUSPLUS),2016-08-25,2016,2016 - 2019,Metanet Software Inc.,Metanet Software Inc.,FALSE,FALSE,TRUE,Local + Co-op,TRUE,TRUE,TRUE,0,Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Platformer;Difficult;Action,33,Extremely Positive,1600,83,494,494,100k to 200k,10.99,1683,Genre1,Action
784150,Workers & Resources: Soviet Republic,2019-03-15,2019,2016 - 2019,3Division,3Division,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player,Early Access;City Builder;Strategy,0,Positive,1369,311,0,0,50k to 100k,19.99,1680,Genre1,Indie
784150,Workers & Resources: Soviet Republic,2019-03-15,2019,2016 - 2019,3Division,3Division,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player,Early Access;City Builder;Strategy,0,Positive,1369,311,0,0,50k to 100k,19.99,1680,Genre2,Simulation
784150,Workers & Resources: Soviet Republic,2019-03-15,2019,2016 - 2019,3Division,3Division,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player,Early Access;City Builder;Strategy,0,Positive,1369,311,0,0,50k to 100k,19.99,1680,Genre3,Strategy
784150,Workers & Resources: Soviet Republic,2019-03-15,2019,2016 - 2019,3Division,3Division,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player,Early Access;City Builder;Strategy,0,Positive,1369,311,0,0,50k to 100k,19.99,1680,Genre4,Early Access
515040,Make America Great Again: The Trump Presidency,2016-09-26,2016,2016 - 2019,Maverick Game Studio,Three Guys Game Studio,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Steam Trading Cards,Memes;Post-apocalyptic;Political,17,Positive,1480,196,112,155,50k to 100k,1.99,1676,Genre1,Action
515040,Make America Great Again: The Trump Presidency,2016-09-26,2016,2016 - 2019,Maverick Game Studio,Three Guys Game Studio,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Steam Trading Cards,Memes;Post-apocalyptic;Political,17,Positive,1480,196,112,155,50k to 100k,1.99,1676,Genre2,Casual
515040,Make America Great Again: The Trump Presidency,2016-09-26,2016,2016 - 2019,Maverick Game Studio,Three Guys Game Studio,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Steam Trading Cards,Memes;Post-apocalyptic;Political,17,Positive,1480,196,112,155,50k to 100k,1.99,1676,Genre3,Indie
515040,Make America Great Again: The Trump Presidency,2016-09-26,2016,2016 - 2019,Maverick Game Studio,Three Guys Game Studio,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Steam Trading Cards,Memes;Post-apocalyptic;Political,17,Positive,1480,196,112,155,50k to 100k,1.99,1676,Genre4,Simulation
515040,Make America Great Again: The Trump Presidency,2016-09-26,2016,2016 - 2019,Maverick Game Studio,Three Guys Game Studio,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Steam Trading Cards,Memes;Post-apocalyptic;Political,17,Positive,1480,196,112,155,50k to 100k,1.99,1676,Genre5,Strategy
470260,Event[0],2016-09-14,2016,2016 - 2019,Ocelot Society,Ocelot Society,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Indie;Space,12,Positive,1339,335,131,131,100k to 200k,14.99,1674,Genre1,Adventure
470260,Event[0],2016-09-14,2016,2016 - 2019,Ocelot Society,Ocelot Society,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Indie;Space,12,Positive,1339,335,131,131,100k to 200k,14.99,1674,Genre2,Indie
880940,Pummel Party,2018-09-20,2018,2016 - 2019,Rebuilt Games,Rebuilt Games,FALSE,FALSE,TRUE,Local + Online,TRUE,FALSE,FALSE,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support,Multiplayer;Casual;Funny,31,Positive,1368,306,211,268,100k to 200k,11.39,1674,Genre1,Action
880940,Pummel Party,2018-09-20,2018,2016 - 2019,Rebuilt Games,Rebuilt Games,FALSE,FALSE,TRUE,Local + Online,TRUE,FALSE,FALSE,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support,Multiplayer;Casual;Funny,31,Positive,1368,306,211,268,100k to 200k,11.39,1674,Genre2,Casual
880940,Pummel Party,2018-09-20,2018,2016 - 2019,Rebuilt Games,Rebuilt Games,FALSE,FALSE,TRUE,Local + Online,TRUE,FALSE,FALSE,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support,Multiplayer;Casual;Funny,31,Positive,1368,306,211,268,100k to 200k,11.39,1674,Genre3,Indie
2620,Call of Duty®,2006-10-13,2006,2005 - 2008,Infinity Ward,Activision,FALSE,FALSE,TRUE,Multiplayer (Unspecified),TRUE,FALSE,FALSE,0,Single-player;Multi-player,FPS;World War II;Action,0,Positive,1555,117,545,849,200k to 500k,14.99,1672,Genre1,Action
32400,STAR WARS™ - Dark Forces,2009-09-16,2009,2009 - 2011,LucasArts,LucasArts;Lucasfilm;Disney Interactive,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,0,Single-player;Steam Cloud,FPS;Star Wars;Action,0,Positive,1501,171,99,101,1M to 2M,4.79,1672,Genre1,Action
262940,Broken Sword 5 - the Serpent's Curse,2013-12-04,2013,2012 - 2015,Revolution Software Ltd,Revolution Software Ltd,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Adventure;Point & Click;Singleplayer,35,Positive,1465,206,184,208,200k to 500k,18.99,1671,Genre1,Adventure
41300,Altitude,2009-12-04,2009,2009 - 2011,Nimbly Games,Nimbly Games,TRUE,FALSE,TRUE,Multiplayer (Unspecified),TRUE,TRUE,TRUE,0,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Partial Controller Support;Stats;Includes level editor,Free to Play;Action;Indie,52,Positive,1540,128,333,657,200k to 500k,0,1668,Genre1,Action
41300,Altitude,2009-12-04,2009,2009 - 2011,Nimbly Games,Nimbly Games,TRUE,FALSE,TRUE,Multiplayer (Unspecified),TRUE,TRUE,TRUE,0,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Partial Controller Support;Stats;Includes level editor,Free to Play;Action;Indie,52,Positive,1540,128,333,657,200k to 500k,0,1668,Genre2,Free to Play
41300,Altitude,2009-12-04,2009,2009 - 2011,Nimbly Games,Nimbly Games,TRUE,FALSE,TRUE,Multiplayer (Unspecified),TRUE,TRUE,TRUE,0,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Partial Controller Support;Stats;Includes level editor,Free to Play;Action;Indie,52,Positive,1540,128,333,657,200k to 500k,0,1668,Genre3,Indie
269050,Year Walk,2014-03-06,2014,2012 - 2015,Simogo,Simogo,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,0,Single-player;Steam Achievements,Horror;Indie;Adventure,10,Positive,1519,147,37,37,100k to 200k,4.79,1666,Genre1,Adventure
269050,Year Walk,2014-03-06,2014,2012 - 2015,Simogo,Simogo,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,0,Single-player;Steam Achievements,Horror;Indie;Adventure,10,Positive,1519,147,37,37,100k to 200k,4.79,1666,Genre2,Indie
725480,Slap City,2018-03-05,2018,2016 - 2019,Ludosity,Ludosity,FALSE,FALSE,TRUE,Local + Online + Co-op,TRUE,FALSE,FALSE,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Full controller support,Early Access;Fighting;Indie,0,Positive,1577,88,290,340,50k to 100k,7.19,1665,Genre1,Action
725480,Slap City,2018-03-05,2018,2016 - 2019,Ludosity,Ludosity,FALSE,FALSE,TRUE,Local + Online + Co-op,TRUE,FALSE,FALSE,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Full controller support,Early Access;Fighting;Indie,0,Positive,1577,88,290,340,50k to 100k,7.19,1665,Genre2,Indie
725480,Slap City,2018-03-05,2018,2016 - 2019,Ludosity,Ludosity,FALSE,FALSE,TRUE,Local + Online + Co-op,TRUE,FALSE,FALSE,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Full controller support,Early Access;Fighting;Indie,0,Positive,1577,88,290,340,50k to 100k,7.19,1665,Genre3,Early Access
207080,Indie Game: The Movie,2012-06-12,2012,2012 - 2015,BlinkWorks Media,BlinkWorks Media,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,0,Single-player;Steam Achievements;Steam Trading Cards;Captions available;Commentary available,Movie;Documentary;Indie,7,Positive,1536,126,218,249,200k to 500k,6.99,1662,Genre1,Indie
544550,Stationeers,2017-12-12,2017,2016 - 2019,RocketWerkz,RocketWerkz,FALSE,FALSE,TRUE,Online + Co-op,TRUE,FALSE,FALSE,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Steam Workshop;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards,Early Access;Space;Simulation,4,Positive,1372,287,3233,4876,50k to 100k,18.99,1659,Genre1,Action
544550,Stationeers,2017-12-12,2017,2016 - 2019,RocketWerkz,RocketWerkz,FALSE,FALSE,TRUE,Online + Co-op,TRUE,FALSE,FALSE,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Steam Workshop;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards,Early Access;Space;Simulation,4,Positive,1372,287,3233,4876,50k to 100k,18.99,1659,Genre2,Indie
544550,Stationeers,2017-12-12,2017,2016 - 2019,RocketWerkz,RocketWerkz,FALSE,FALSE,TRUE,Online + Co-op,TRUE,FALSE,FALSE,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Steam Workshop;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards,Early Access;Space;Simulation,4,Positive,1372,287,3233,4876,50k to 100k,18.99,1659,Genre3,Simulation
544550,Stationeers,2017-12-12,2017,2016 - 2019,RocketWerkz,RocketWerkz,FALSE,FALSE,TRUE,Online + Co-op,TRUE,FALSE,FALSE,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Steam Workshop;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards,Early Access;Space;Simulation,4,Positive,1372,287,3233,4876,50k to 100k,18.99,1659,Genre4,Early Access
758190,Dragon Cliff,2018-05-11,2018,2016 - 2019,Meta Interaction,Meta Interaction,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,0,Single-player;Steam Achievements;Steam Cloud,RPG;Strategy;Adventure,70,Positive,1450,209,2638,2783,200k to 500k,7.19,1659,Genre1,Adventure
758190,Dragon Cliff,2018-05-11,2018,2016 - 2019,Meta Interaction,Meta Interaction,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,0,Single-player;Steam Achievements;Steam Cloud,RPG;Strategy;Adventure,70,Positive,1450,209,2638,2783,200k to 500k,7.19,1659,Genre2,Casual
758190,Dragon Cliff,2018-05-11,2018,2016 - 2019,Meta Interaction,Meta Interaction,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,0,Single-player;Steam Achievements;Steam Cloud,RPG;Strategy;Adventure,70,Positive,1450,209,2638,2783,200k to 500k,7.19,1659,Genre3,Indie
758190,Dragon Cliff,2018-05-11,2018,2016 - 2019,Meta Interaction,Meta Interaction,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,0,Single-player;Steam Achievements;Steam Cloud,RPG;Strategy;Adventure,70,Positive,1450,209,2638,2783,200k to 500k,7.19,1659,Genre4,RPG
758190,Dragon Cliff,2018-05-11,2018,2016 - 2019,Meta Interaction,Meta Interaction,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,0,Single-player;Steam Achievements;Steam Cloud,RPG;Strategy;Adventure,70,Positive,1450,209,2638,2783,200k to 500k,7.19,1659,Genre5,Simulation
758190,Dragon Cliff,2018-05-11,2018,2016 - 2019,Meta Interaction,Meta Interaction,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,0,Single-player;Steam Achievements;Steam Cloud,RPG;Strategy;Adventure,70,Positive,1450,209,2638,2783,200k to 500k,7.19,1659,Genre6,Strategy
389510,Wild Animal Racing,2016-03-07,2016,2016 - 2019,Paul Bird,Marjupi Games,FALSE,FALSE,TRUE,Online only,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Online Multi-Player;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards,Sexual Content;Memes;Cold War,15,Positive,1521,134,0,0,20k to 50k,2.99,1655,Genre1,Action
389510,Wild Animal Racing,2016-03-07,2016,2016 - 2019,Paul Bird,Marjupi Games,FALSE,FALSE,TRUE,Online only,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Online Multi-Player;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards,Sexual Content;Memes;Cold War,15,Positive,1521,134,0,0,20k to 50k,2.99,1655,Genre2,Casual
389510,Wild Animal Racing,2016-03-07,2016,2016 - 2019,Paul Bird,Marjupi Games,FALSE,FALSE,TRUE,Online only,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Online Multi-Player;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards,Sexual Content;Memes;Cold War,15,Positive,1521,134,0,0,20k to 50k,2.99,1655,Genre3,Indie
389510,Wild Animal Racing,2016-03-07,2016,2016 - 2019,Paul Bird,Marjupi Games,FALSE,FALSE,TRUE,Online only,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Online Multi-Player;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards,Sexual Content;Memes;Cold War,15,Positive,1521,134,0,0,20k to 50k,2.99,1655,Genre4,Racing
389510,Wild Animal Racing,2016-03-07,2016,2016 - 2019,Paul Bird,Marjupi Games,FALSE,FALSE,TRUE,Online only,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Online Multi-Player;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards,Sexual Content;Memes;Cold War,15,Positive,1521,134,0,0,20k to 50k,2.99,1655,Genre5,Simulation
389510,Wild Animal Racing,2016-03-07,2016,2016 - 2019,Paul Bird,Marjupi Games,FALSE,FALSE,TRUE,Online only,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Online Multi-Player;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards,Sexual Content;Memes;Cold War,15,Positive,1521,134,0,0,20k to 50k,2.99,1655,Genre6,Sports
3730,Aliens versus Predator Classic 2000,2010-01-15,2010,2009 - 2011,Rebellion,Rebellion,FALSE,FALSE,TRUE,Multiplayer (Unspecified),TRUE,FALSE,FALSE,0,Single-player;Multi-player,FPS;Action;Classic,0,Positive,1434,219,20,24,200k to 500k,3.99,1653,Genre1,Action
282400,SuperPower 2 Steam Edition,2014-04-18,2014,2012 - 2015,GolemLabs,THQ Nordic,FALSE,FALSE,TRUE,Multiplayer (Unspecified),TRUE,FALSE,FALSE,0,Single-player;Multi-player;Steam Achievements;Includes level editor,Strategy;Simulation;Politics,14,Positive,1296,354,0,0,100k to 200k,8.99,1650,Genre1,Simulation
282400,SuperPower 2 Steam Edition,2014-04-18,2014,2012 - 2015,GolemLabs,THQ Nordic,FALSE,FALSE,TRUE,Multiplayer (Unspecified),TRUE,FALSE,FALSE,0,Single-player;Multi-player;Steam Achievements;Includes level editor,Strategy;Simulation;Politics,14,Positive,1296,354,0,0,100k to 200k,8.99,1650,Genre2,Strategy
573090,Stormworks: Build and Rescue,2018-02-28,2018,2016 - 2019,Sunfire Software,Green Man Gaming Publishing,FALSE,FALSE,TRUE,Online + Co-op,TRUE,TRUE,FALSE,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Workshop;Partial Controller Support,Early Access;Simulation;Sandbox,0,Positive,1478,171,0,0,50k to 100k,15.49,1649,Genre1,Simulation
573090,Stormworks: Build and Rescue,2018-02-28,2018,2016 - 2019,Sunfire Software,Green Man Gaming Publishing,FALSE,FALSE,TRUE,Online + Co-op,TRUE,TRUE,FALSE,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Workshop;Partial Controller Support,Early Access;Simulation;Sandbox,0,Positive,1478,171,0,0,50k to 100k,15.49,1649,Genre2,Early Access
274500,Brigador: Up-Armored Edition,2016-06-02,2016,2016 - 2019,Stellar Jockeys;Gausswerks,Stellar Jockeys,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Mechs;Indie,63,Positive,1538,110,437,644,200k to 500k,14.99,1648,Genre1,Action
274500,Brigador: Up-Armored Edition,2016-06-02,2016,2016 - 2019,Stellar Jockeys;Gausswerks,Stellar Jockeys,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Mechs;Indie,63,Positive,1538,110,437,644,200k to 500k,14.99,1648,Genre2,Indie
307110,We Need To Go Deeper,2017-02-08,2017,2016 - 2019,Deli Interactive LLC,Deli Interactive LLC,FALSE,FALSE,TRUE,Online + Co-op,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Cross-Platform Multiplayer;Steam Trading Cards;Partial Controller Support;Steam Cloud;Steam Leaderboards,Early Access;Co-op;Underwater,0,Positive,1402,243,296,463,100k to 200k,6.99,1645,Genre1,Action
